,Shared_180d,Shared_180d_VolTarget_Sleeve,Shared_252d,Shared_252d_VolTarget_Sleeve,Shared_252d_MinVar_VolTarget_Sleeve,Best_Static_ETF_Level,Best_Static_ETF_Level_VolTarget_Sleeve,SPY_BuyHold,Portfolio_60_40,DBMF,KMLM,RPAR
2013-12-31,,0.0250459830355402,,0.0250459830355402,0.0247410759358388,,0.0250459830355402,,,,,
2014-01-31,,-0.0230594271308726,,-0.0216115848783497,-0.0234762279808393,,-0.0216712115045573,,,,,
2014-02-28,,0.0493445778863982,,0.048755097964156,0.0496321420384357,,0.0490086694444256,,,,,
2014-03-31,,-0.0182263496172305,,-0.0182272473179954,-0.0135129686140061,,-0.0182317673173891,,,,,
2014-04-30,,-0.0158242809085476,,-0.0158415854015475,-0.0188063696710692,,0.0027540991970402,,,,,
2014-05-30,,0.0269613037115932,,0.0224274662499753,0.0242424555985869,,0.025330831778574,,,,,
2014-06-30,,0.0254457483428724,,0.0253510589072747,0.016825412428353,,0.0116086957393772,,,,,
2014-07-31,,-0.0037274552750769,,-0.0032471820464094,-0.0008088790347366,,0.0128293610067879,,,,,
2014-08-29,,0.0486783182925655,,0.0442108342998759,0.0447792259095998,,0.039805985855844,,,,,
2014-09-30,,-0.0141352464679471,,-0.010856918577096,-0.0106813704483267,,-0.0398001745810589,,,,,
2014-10-31,,0.0273267411957566,,0.0248518391978209,0.0249850181740252,,0.0273267411957566,,,,,
2014-11-28,,0.0363129867326472,,0.0356780070760829,0.0364679522532851,,0.0363129867326472,,,,,
2014-12-31,,0.0106730758201778,,0.0106730758201778,0.0050536569360821,,0.0106730758201778,,,,,
2015-01-30,,0.0483768518089775,,0.0483768518089775,0.038667340869924,,0.0483768518089775,,,,,
2015-02-27,,0.0039764827916356,,0.0039764827916356,0.0054107782931192,,0.0039764827916356,,,,,
2015-03-31,,-0.0069670391264189,,-0.0069670391264189,-0.0063336159800795,,-0.0069670391264189,,,,,
2015-04-30,,-0.005925887833482,,-0.005925887833482,-0.0075142672833773,,-0.0028778560000172,,,,,
2015-05-29,,0.0013404536010692,,0.0013404536010692,-0.0006201195616046,,0.0048923383579514,,,,,
2015-06-30,,-0.0079343286534255,,-0.022370692276667,-0.0225761854326873,,-0.0079343286534255,,,,,
2015-07-31,,0.0165424129708173,,0.0326211512535246,0.0340832887261092,,0.0165424129708173,,,,,
2015-08-31,,-0.0649822000525649,,-0.0609671132110094,-0.0636657290124821,,-0.0239218842920852,,,,,
2015-09-30,,0.0157921368648841,,0.0149753822814698,0.0154428995917561,,0.0157921368648841,,,,,
2015-10-30,,-0.0063692943837542,,-0.0058607992293676,-0.0063478308415893,,-0.0063692943837542,,,,,
2015-11-30,,-0.0023246608356087,,0.0047822670272425,0.004871724071315,,-0.0023246608356087,,,,,
2015-12-31,,-0.0166533580110478,,-0.0166533580110478,-0.0166152376806633,,-0.0072486196041674,,,,,
2016-01-29,,-0.0691044465174288,,-0.0652636275559979,-0.0644886806451677,,-0.0691044465174288,,,,,
2016-02-29,,0.019565112863077,,0.022394291567841,0.0259888807485167,,0.019565112863077,,,,,
2016-03-31,,-0.0007422576664123,,-0.0010055672706642,-0.0011065971569668,,-0.004168610808644,,,,,
2016-04-29,,-0.0032308424922395,,-0.0052484689124849,-0.0029492077065093,,0.0161697792789542,,,,,
2016-05-31,,-0.0178454487112247,,-0.018724058183127,-0.0069544238073298,,-0.0178454487112247,,,,,
2016-06-30,,0.0730044691171679,,0.0458455777688324,0.0519867789881447,,0.0746126592651398,,,,,
2016-07-29,,0.0181408645319937,,0.0193030222242195,0.0106768430576474,,0.0190259186788217,,,,,
2016-08-31,,-0.0199014842920534,,-0.0196376984820814,-0.0101345543732385,,0.0041082429673326,,,,,
2016-09-30,,0.0132706023593636,,0.0032663615757055,-0.0047142042995783,,0.0206079131137733,,,,,
2016-10-31,,-0.0279310030592257,,-0.0216818306288629,-0.0220106150538605,,-0.0137097570597613,,,,,
2016-11-30,,0.0190268628774575,,-0.0677645385685175,-0.0637478383665651,,0.0230781352413863,,,,,
2016-12-30,,0.0123582309920298,,0.0179978018528107,0.0042508710121391,,0.0101049491038642,,,,,
2017-01-31,,0.0127326988278927,,0.0126246281575335,0.0178947567619138,,0.0315361453444512,,,,,
2017-02-28,,0.0328834104560862,,0.0184400369414406,0.0183541057859513,,0.0336368585166449,,,,,
2017-03-31,,0.0122753093697387,,0.0124294506044736,0.0102645813881039,,0.026723300106762,,,,,
2017-04-28,,0.0219766307631617,,0.0218057822531042,0.0193813288408202,,0.0236702894902746,,,,,
2017-05-31,,0.0193581817377259,,0.0190343311160186,0.0096344854803179,,0.0193581817377259,,,,,
2017-06-30,,-0.0070530970823633,,-0.0102611548256172,-0.0069563685025257,,-0.0102611548256172,,,,,
2017-07-31,,0.0245571672454777,,0.0245571672454777,0.0245688797838205,,0.0494354938849792,,,,,
2017-08-31,,0.0221647966601649,,0.0221647966601649,0.0221260427378932,,0.0221647966601649,,,,,
2017-09-29,,-0.0016046208194132,,-0.0016046208194132,-0.0016992855519667,,-0.0016046208194132,,,,,
2017-10-31,,0.0396943541736903,,0.0264506696877619,0.0266764870818293,,0.0396943541736903,,,,,
2017-11-30,,0.0080513589937724,,0.0248666793110226,0.024564689116872,,0.0080513589937724,,,,,
2017-12-29,,0.0202956629471844,,0.0202956629471844,0.0218234344436967,,0.0202956629471844,,,,,
2018-01-31,,0.0854711812976216,,0.0854711812976216,0.0852750970041009,,0.0854711812976216,,,,,
2018-02-28,,-0.0330880896212412,,-0.0330880896212412,-0.0359565201094865,,-0.0323718830700735,,,,,
2018-03-30,,-0.0178937069622436,,-0.0182702267624691,-0.0167811435117365,,-0.0164037464452892,,,,,
2018-04-30,,-0.0113416207400791,,-0.0113441129848843,-0.0118889770764751,,-0.0113308714349821,,,,,
2018-05-31,,0.0503941027699579,,0.012878748839439,0.0142517596852143,,0.0119005427587926,,,,,
2018-06-29,,0.004942096987659,,0.0074830904001427,0.0076508474755238,,0.0057442601386259,,,,,
2018-07-31,,0.0166718281105757,,0.0202448788614636,0.0207107403196869,,0.0195430746700176,,,,,
2018-08-31,,0.0405700247288392,,0.0450418665790974,0.0450540898374366,,0.044074086078779,,,,,
2018-09-28,,-0.0130563715207183,,-0.0134133133124229,-0.0123155298471673,,-0.0133401904462318,,,,,
2018-10-31,,-0.0558767206414934,,-0.0502161298290331,-0.050790190137677,,-0.0508291799710589,,,,,
2018-11-30,,0.0113137442374224,,0.011855865532932,0.0117972400810511,,0.011855865532932,,,,,
2018-12-31,,0.0198816638868771,,0.0163774649880102,-0.0082597509748202,,0.0163774649880102,,,,,
2019-01-31,,0.0092362061618736,,0.0132370241364088,0.0176960242760918,,0.0132370241364088,,,,,
2019-02-28,,-0.0074361120930628,,-0.0079961359225458,-0.0091169756893309,,-0.0055448462650545,,,,,
2019-03-29,,0.0275136499149291,,0.0340531336323872,0.0356517121141352,,0.0119804726580101,,,,,
2019-04-30,,-0.0090253956789591,,0.040273783435395,0.0370993210100651,,0.0050055393439104,,,,,
2019-05-31,,0.0259139740232338,,-0.0445608457444156,-0.0415209494173945,,0.0002030103472177,,,,,
2019-06-28,,0.0192635426653795,,0.0212795080959047,0.022303382941878,,0.0117319896043114,,,,,
2019-07-31,,0.0011591516803885,,0.0010886347283226,0.0007612931833731,,0.0116640961739135,,,,,
2019-08-30,,0.0841461320091107,,0.0827570765193454,0.0803784123494584,,0.0244960946953002,,,,,
2019-09-30,,-0.0274684162829019,,-0.0272244961100244,-0.0272694651431848,,-0.0300770271577939,,,,,
2019-10-31,,0.0137030810748353,,0.0092001472081485,0.0093737911836122,,-0.0018859528777888,,,,,
2019-11-29,,0.0137392218440276,,-0.0194744897987453,-0.0185477773543382,,-0.001693117593667,,,,,
2019-12-31,,0.0070410959787702,,0.0086662368586604,0.0066348298339505,,0.0067961093540037,,,,,
2020-01-31,,0.0381888986905578,,0.021471798083185,0.0227429211800791,,-0.0128296856528249,,,,,
2020-02-28,,-0.0243784956792133,,0.0018018095247695,0.0055422850589542,,-0.0708207159578478,,,,,
2020-03-31,,0.0277922419811959,,0.0107574103853616,0.0017806941764506,,0.011738180299026,,,,,
2020-04-30,,0.009520444163918,,0.0451952725467,0.0410886317483685,,0.0051385052928868,,,,,
2020-05-29,,0.0145250224281075,,0.0085125428597832,0.0050881978591401,,-0.0019613227604898,,,,,
2020-06-30,,0.0252375184138326,,0.0348669223244979,0.031306908279517,,0.0269983340130424,,,,,
2020-07-31,,0.0850650821513768,,0.0847737507685048,0.089431888750417,,0.0550499444316054,,,,,
2020-08-31,,0.0327758516302094,,0.0323555176676509,0.0172428072848086,,0.033842018977157,,,,,
2020-09-30,,-0.0432209272007353,,-0.0430362144051177,-0.0122345221187761,,-0.0425425754320715,,,,,
2020-10-30,,-0.0146790758334117,,-0.0146594615318943,-0.0065753276920552,,-0.0029465625201917,,,,,
2020-11-30,,0.0045019828146895,,0.0056246357163147,-0.0461405366478791,,0.0671108408136002,,,,,
2020-12-31,,0.0588716680609711,,0.0557618555205345,0.0531073131222123,,0.0514036032066301,,,,,
2021-01-29,0.0389314730946604,0.0216587796272027,-0.0169379626176321,-0.0182021831683509,-0.0246603222054409,0.0251812205837529,0.0022254120552392,-0.010190274002153,-0.0104824701442291,-0.0011736863115081,0.0057853120740565,-0.0121847400267472
2021-02-26,0.0330759200200669,0.016047877536768,0.0287358515367643,0.0098622402404016,-0.0140637858776625,0.0287358515367643,-0.0004517275795935,0.0278056297669968,0.0072300167641656,0.0444182954052017,0.0581225619477643,-0.0182902822727789
2021-03-31,0.0027826968722743,-0.0019920685475205,0.015692932290531,0.0070479925583013,0.0067878663650012,0.015692932290531,0.0021977208478753,0.0453991577299639,0.0176967181049105,0.0291778144459504,-0.019328518454611,-0.0140410558156438
2021-04-30,0.0404556861580035,0.0363760436245018,0.039781233421966,0.0355289207792972,0.033876416003783,0.0351694104766707,0.0302723177169555,0.0529101742802671,0.0357511587225747,0.0224474544043686,0.0606499590079425,0.0286093089233474
2021-05-31,0.0052578913557208,0.0136605927796033,-0.0052139529060574,0.0067750485898806,0.0088723059522483,0.0029709531100871,0.017716839840545,0.0065663306767895,0.0056391250475476,0.0289042445335807,0.0001024894447789,0.0297386779127468
2021-06-30,0.0135938320651867,0.0029417526596795,0.0135938320651867,0.0023195080283601,-0.0022117079181845,0.0347865245600116,0.0091309097123599,0.0224275889312057,0.0175468745679331,-0.0130242538638637,-0.0021176598067739,0.0177686823713774
2021-07-30,0.0021855705467081,0.0035273709496256,-0.0007180880821074,0.000453581174667,-0.0034884083357096,-0.0192880561277761,-0.0019124997858547,0.0244122886061519,0.022608397507035,0.007405292714397,-0.0282721646136007,0.0237510059962031
2021-08-31,0.0338643716400465,0.0318035950282834,0.0338643716400465,0.0324745291777879,0.0308204551292627,0.0352837348373719,0.0196964007570037,0.0297599437322755,0.016278125637116,-0.0264422116292959,-0.0035927761064904,0.0024000284209286
2021-09-30,-0.0515121208721465,-0.0495808496489582,-0.0407032954064219,-0.0407032954064219,-0.0436602172762175,-0.0515121208721465,-0.0399481792648894,-0.0466055362878787,-0.0343514095217009,-0.0013598189707023,0.0248160998415924,-0.0323845244249419
2021-10-29,0.0742075071929029,0.0645488942026362,0.0742075071929029,0.0665205993620161,0.0562103069020514,0.0529170734703911,0.0329941429805444,0.0701637501964351,0.0403264250991619,0.0416741585138478,0.0380821697339894,0.0368224825684475
2021-11-30,0.0045739472573038,0.0041944142403601,-0.0220707311264539,-0.0181328630447186,0.0053574335028991,0.0045739472573038,0.0043038064324308,-0.008035091647334,-0.0004527488441294,-0.0237358930439332,-0.0535656044445584,0.0011970967922974
2021-12-31,0.0305829991736834,0.0295591122316187,0.0305829991736834,0.02913333094442,0.0276371112650929,0.0305829991736834,0.0305829991736834,0.0462477924532995,0.0256525702232383,0.0041383683758744,-0.0061143025224988,0.0123758936530395
2022-01-31,-0.0676677213057413,-0.0551879601489825,-0.0676677213057413,-0.0554372495253017,-0.0578006931159828,-0.0676677213057413,-0.0567075166087397,-0.0527412908946967,-0.0400970258204205,0.0039929296408467,0.0503772130765007,-0.0386760474126161
2022-02-28,-0.0295168471114187,-0.0135876801862665,-0.0295168471114187,-0.0138473774053644,-0.0138531347086463,-0.0295168471114187,-0.0152459141205452,-0.0295168471114187,-0.0189264595072099,0.0310809228761403,0.0395186222624217,-0.000415058145199
2022-03-31,0.0127255799503041,0.0054500413483921,0.0127255799503041,0.0056323248814099,0.0056532165380289,0.0127255799503041,0.0062717678598623,0.0375903621579705,0.0063105064984213,0.0706984515055719,0.0913426699529496,-0.0125659037699765
2022-04-29,-0.0494195587219077,-0.0441124836501214,-0.0494195587219077,-0.0443615957411267,-0.0475220668410598,-0.0494195587219077,-0.0446019766529464,-0.0877690845479994,-0.0695745060772337,0.1058651480589463,0.0975363315033042,-0.0841081746760621
2022-05-31,-0.0326154776610677,-0.0265920778585262,-0.0326154776610677,-0.0268594689188847,-0.0266134149719884,-0.0326154776610677,-0.0271244773264648,0.0022572247977319,0.00382793315936,-0.0098040156554751,0.0191009071016328,-0.0184586008841833
2022-06-30,-0.0086342695992924,-0.009701342257331,-0.0086342695992924,-0.0096466857494615,-0.0097041730298541,-0.0086342695992924,-0.0094854710378604,-0.0824603803458756,-0.0529299360472423,0.0348132250215511,-0.0144393959139328,-0.0691327013264094
2022-07-29,0.0296146733338107,0.0206091341897826,0.0296146733338107,0.0209411845003331,0.0205433507354509,0.0296146733338107,0.022081058715363,0.0920873707247411,0.0670982917683689,-0.0358024692261363,-0.0249928834720224,0.0634920909491121
2022-08-31,-0.0385386179508767,-0.0371199255102003,-0.0385386179508767,-0.0371941312474693,-0.0371002714168274,-0.0385386179508767,-0.0374156537240725,-0.0408017877963466,-0.0398965198581586,0.0272086872313062,0.0869180943964145,-0.0486278450932282
2022-09-30,-0.0473496138279123,-0.0445263130371245,-0.0473496138279123,-0.0445491708922488,-0.0444236281933167,-0.0473496138279123,-0.0451398444559116,-0.0924460406877262,-0.0744074699438006,0.0576503354142365,0.0398482511019773,-0.1098008171532732
2022-10-31,-0.0145400734240116,-0.014701677806695,-0.0145400734240116,-0.0146653859528713,-0.0147324445338891,-0.0145400734240116,-0.014701677806695,0.0812754876580155,0.0429492632252046,0.0097231121362983,-0.0140771889259674,0.0161574114724314
2022-11-30,0.0361225497568624,0.0404690173784389,0.0361225497568624,0.0404690173784389,0.040800520803936,0.0361225497568624,0.0404690173784389,0.0555916290991196,0.0478039973622167,-0.0884155511742935,-0.1004759740640307,0.0880179512082643
2022-12-30,-0.0376727622747455,-0.0326399501227694,-0.0376727622747455,-0.0326399501227694,-0.0319269966875756,-0.0400325914104727,-0.0345816880522733,-0.0576281600402543,-0.0405292409363507,0.004160150147878,-0.0321989662328017,-0.023929456265186
2023-01-31,0.071311023223155,0.0651807653667014,0.071311023223155,0.0651807653667014,0.0573014523204499,0.071311023223155,0.0651015834753207,0.0628870921749136,0.0520568363855587,-0.0322913849208625,-0.0288052015986504,0.0676326524982615
2023-02-28,-0.0246306297431942,-0.0291773588340105,-0.0392332050843403,-0.0402626791704159,-0.0431093718473241,-0.0435294923260555,-0.0434387604061067,-0.0251424461872346,-0.0281686611631639,0.0074546999119557,0.0175261663768313,-0.0492709597002491
2023-03-31,-0.0014397276408665,0.0125644945067071,0.054853897286292,0.0559453570340923,0.0714391784907768,0.0258251833830333,0.0350342483511305,0.0370776624613344,0.037131034838168,-0.0732909889066222,-0.0235177402069085,0.0385979827188815
2023-04-28,0.0193494944195157,0.0170891094358351,0.0193494944195157,0.0160656272791115,0.0088601619006753,0.0122546637963326,0.011273825156171,0.0159750658291928,0.0128439799350528,0.0098860585887847,0.0454545205340888,0.0035786202839831
2023-05-31,-0.027513103149536,-0.0248075482932797,-0.027513103149536,-0.0235144646936812,-0.0146155248401603,-0.0041046226178002,-0.0063850944460956,0.0046161307261942,-0.0029835469870561,0.0056474296624489,0.0142764256186549,-0.0341314051317592
2023-06-30,0.0184238838199512,0.0109110962084888,0.0184238838199512,0.0077590394919952,-0.014153961315724,0.0184238838199512,0.0098268824475375,0.0647998914924345,0.0338588092579113,0.0344440477264145,-0.0253359122876341,0.0238710396532124
2023-07-31,0.0319443176049425,0.0268644657319201,0.0351579033221826,0.0269566604456315,0.0248191393189139,0.0351579033221826,0.0284587592101353,0.0327332364381103,0.0170333709243551,-0.0036190988798899,0.0069581312595248,0.00988034551495
2023-08-31,-0.0282468778680476,-0.0246901658955792,-0.0282468778680476,-0.0229700974967667,-0.0218262754096326,-0.0156923533687097,-0.0144739971940065,-0.0162519310172231,-0.0126747894812005,0.003268971951952,0.0146675339651669,-0.0350155229073814
2023-09-29,-0.048725534696854,-0.0468882806210198,-0.0427945136509022,-0.0418677218979276,-0.0423896403226722,-0.048725534696854,-0.0467014419640233,-0.0474345485119671,-0.0410159885638649,0.0463432145481608,0.0462576364055611,-0.0579653148266614
2023-10-31,-0.0212828059992124,-0.0113151972767248,-0.0212828059992124,-0.007369490851665,-0.0063146838571561,-0.0212828059992124,-0.0103034148280179,-0.021708635534843,-0.0207362577775062,-0.0038060345122887,-0.0067547667826453,-0.0365505241612117
2023-11-30,0.0588644442053732,0.0527994076041826,0.0588644442053732,0.0512971143803209,0.0556100219359871,0.0588644442053732,0.0524710174915616,0.0913439111679923,0.0730242335122086,-0.0521014694915957,-0.0590415838665638,0.0760519462286841
2023-12-29,0.0501001785630494,0.0435130674512036,0.0501001785630494,0.0422740791784413,0.0385852522640903,0.0501001785630494,0.0435916364535491,0.0456551783824956,0.0424822405266768,-0.028624584852588,-0.0532195433760497,0.0647722239753361
