,Shared_180d_InverseVol,Shared_180d_EqualWeight,Shared_180d_MinVar,Shared_180d_LWMinVar,Shared_180d_RiskParity,Shared_252d_InverseVol,Shared_252d_EqualWeight,Shared_252d_MinVar,Shared_252d_LWMinVar,Shared_252d_RiskParity,Best_Static_ETF_Level_InverseVol,Best_Static_ETF_Level_EqualWeight,Best_Static_ETF_Level_MinVar,Best_Static_ETF_Level_LWMinVar,Best_Static_ETF_Level_RiskParity
2009-10-30,-0.032057700608303645,-0.0324855287044932,-0.0305322849152657,-0.031031966158117708,-0.032183184924020086,0.00350560309545291,0.00047002746093096606,-0.002980814805488407,0.006804734501864472,0.004094299368909477,-0.03933319285511018,-0.0420663561758138,-0.01922534523272721,-0.024830031978277364,-0.03990511458069364
2009-11-30,0.05750161432527084,0.058865842748534195,0.039211743625517,0.04601584612323172,0.058865842748534195,0.1107050742657285,0.1031924822321611,0.11528255341824623,0.1113527852238172,0.10791642108947222,0.06952773444543907,0.07099820323121794,0.0634764645908845,0.0634764645908845,0.06973674178631688
2009-12-31,0.019337855360255837,0.01992731829535515,0.0070962094852038,0.01992731829535515,0.01992731829535515,0.044888104887248606,0.0423932293959512,0.052028031686395894,0.0520280316863959,0.04453264878369408,0.044888104887248606,0.0423932293959512,0.052028031686395894,0.0520280316863959,0.04453264878369408
2010-01-29,-0.0634375184768517,-0.064120957954941,-0.0506513908928194,-0.064120957954941,-0.064120957954941,-0.06951391780474397,-0.07114508266018149,-0.06469964030330039,-0.0646996403033004,-0.06974718380753488,-0.06951391780474397,-0.07114508266018149,-0.06469964030330039,-0.0646996403033004,-0.06974718380753488
2010-02-26,0.034714478611288166,0.03190146628090315,0.0460388741575861,0.0460388741575861,0.03430146721295256,0.034714478611288166,0.03190146628090315,0.0460388741575861,0.0460388741575861,0.03430146721295256,0.034714478611288166,0.03190146628090315,0.0460388741575861,0.0460388741575861,0.03430146721295256
2010-03-31,0.07961937133745264,0.07970793610785015,0.07970793610785015,0.07970793610785015,0.07970793610785015,0.0786690085572275,0.0791090094059696,0.0771089588059541,0.07749830531201281,0.07876641153620614,0.0786690085572275,0.0791090094059696,0.0771089588059541,0.07749830531201281,0.07876641153620614
2010-04-30,0.038627035233415874,0.039605317369902304,0.039605317369902304,0.039605317369902304,0.039605317369902304,0.03171030661633454,0.0275614138715905,0.05625123796113649,0.03839086137247624,0.0275614138715905,0.012758414956791322,0.0103819003429145,0.0224258038412263,0.0175406622367729,0.0103819003429145
2010-05-31,-0.0282580128017135,-0.022426674795042796,-0.022426674795042796,-0.022426674795042796,-0.022426674795042796,-0.01609114208905312,-0.04665668532363566,0.0002889642984133592,-0.007576308923884823,-0.031027311730170794,-0.08155139132546703,-0.08393005295427841,-0.0739242997005004,-0.07795778455588201,-0.08393005295427841
2010-06-30,-0.02531574631648824,-0.0269404261264206,-0.0269404261264206,-0.0269404261264206,-0.0269404261264206,-0.06831003930510685,-0.0685952436390152,-0.0685952436390152,-0.0685952436390152,-0.0685952436390152,-0.06831003930510685,-0.0685952436390152,-0.0685952436390152,-0.0685952436390152,-0.0685952436390152
2010-07-30,-0.026746479996385707,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.026746479996385707,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.026746479996385707,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925
2010-08-31,0.030318750605115317,0.014343297690675699,0.014343297690675699,0.014343297690675699,0.014343297690675699,0.01776182337936357,0.012346968152165,0.023322969009195962,0.012346968152165,0.012346968152165,-0.04263658704267112,-0.041832744505597846,-0.041832744505597846,-0.041832744505597846,-0.041832744505597846
2010-09-30,-0.008750847473068096,-0.012616860348916084,-0.012616860348916084,-0.012616860348916084,-0.012616860348916084,0.006443931933469548,0.01127583816997605,0.01127583816997605,0.01127583816997605,0.01127583816997605,-0.008750847473068096,-0.012616860348916084,-0.012616860348916084,-0.012616860348916084,-0.012616860348916084
2010-10-29,-0.008497055544769767,-0.00393494566937775,-0.00393494566937775,-0.00393494566937775,-0.00393494566937775,0.04839314035921841,0.05010064094838495,0.046925532290955294,0.05010064094838495,0.05010064094838495,-0.003469721221082016,0.0093429971300793,-0.005725696406509995,-0.0037868031542232193,-0.0007641258973852781
2010-11-30,-0.0007496492980486845,-0.003970937161553001,0.002045765802550033,-0.003970937161553001,-0.003970937161553001,0.01113372243448165,0.0096941349138345,0.012377660126279668,0.0096941349138345,0.0096941349138345,-0.015357149587147848,-0.0153897803418861,-0.0153897803418861,-0.0153897803418861,-0.0153897803418861
2010-12-31,-0.00519724037310541,-0.0063111245280321505,-0.0063111245280321505,-0.0063111245280321505,-0.0063111245280321505,0.06363931916401647,0.06395209049356304,0.06395209049356304,0.06395209049356304,0.06395209049356304,0.06363931916401647,0.06395209049356304,0.06395209049356304,0.06395209049356304,0.06395209049356304
2011-01-31,-0.055891003368891884,-0.05110536119745045,-0.05823851606151435,-0.05573096507815033,-0.05376375929398773,-0.04519355031186789,-0.0337519476113745,-0.05224079812096955,-0.04695512787984994,-0.04108325585937032,0.01262343937438165,0.012285846903858201,0.012285846903858201,0.012285846903858201,0.012285846903858201
2011-02-28,0.0334603258531167,0.03355270561941055,0.03355270561941055,0.03355270561941055,0.03355270561941055,0.042954213906690825,0.04351364733747175,0.04351364733747175,0.04351364733747175,0.04351364733747175,0.042954213906690825,0.04351364733747175,0.04351364733747175,0.04351364733747175,0.04351364733747175
2011-03-31,-0.013689917073165438,-0.0141830612676927,-0.0141830612676927,-0.0141830612676927,-0.0141830612676927,0.009601762681438065,0.01037368773184205,0.01037368773184205,0.01037368773184205,0.01037368773184205,0.009601762681438065,0.01037368773184205,0.01037368773184205,0.01037368773184205,0.01037368773184205
2011-04-29,0.02761263157352601,0.027553178656776048,0.027553178656776048,0.027553178656776048,0.027553178656776048,0.06564120529599687,0.05791113449105575,0.0725495387480086,0.05791113449105575,0.05791113449105575,0.02761263157352601,0.027553178656776048,0.027553178656776048,0.027553178656776048,0.027553178656776048
2011-05-31,-0.014940953185239907,-0.01506453312692645,-0.01506453312692645,-0.01506453312692645,-0.01506453312692645,-0.017927037571794743,-0.01792957393181555,-0.017924804584640443,-0.01792957393181555,-0.01792957393181555,0.007502848784237797,-0.005510528159514766,0.016544127822731597,0.012390528714784839,-0.005510528159514766
2011-06-30,-0.02204992876995074,-0.0221499278791384,-0.0221499278791384,-0.0221499278791384,-0.0221499278791384,-0.017893025145390054,-0.0180764271821941,-0.0180764271821941,-0.0180764271821941,-0.0180764271821941,-0.014933028405383195,-0.014804731273280948,-0.014804731273280948,-0.014804731273280948,-0.014804731273280948
2011-07-29,0.01564025549463632,0.004761839823553833,0.02403923305293671,0.019383299397733096,0.004761839823553833,0.01564025549463632,0.004761839823553833,0.02403923305293671,0.019383299397733096,0.004761839823553833,0.004055614087848686,0.0031790630453140496,0.0031790630453140496,0.0031790630453140496,0.0031790630453140496
2011-08-31,0.02620421892179721,0.01691782591311515,0.01691782591311515,0.01691782591311515,0.01691782591311515,0.037376003488201553,0.0360300388568619,0.0360300388568619,0.0360300388568619,0.0360300388568619,0.037376003488201553,0.0360300388568619,0.0360300388568619,0.0360300388568619,0.0360300388568619
2011-09-30,0.025170007031237354,0.010718944567917457,0.010718944567917457,0.010718944567917457,0.010718944567917457,-0.015989283133293408,-0.0441263683448195,0.022370735778687294,-0.0441263683448195,-0.0441263683448195,0.025170007031237354,0.010718944567917457,0.010718944567917457,0.010718944567917457,0.010718944567917457
2011-10-31,0.005349092227984378,0.010209979145496501,0.0011670057859764285,0.010209979145496501,0.010209979145496501,0.005349092227984378,0.010209979145496501,0.0011670057859764285,0.010209979145496501,0.010209979145496501,0.005349092227984378,0.010209979145496501,0.0011670057859764285,0.010209979145496501,0.010209979145496501
2011-11-30,0.018461942734420513,0.0182820153790492,0.018615366502341427,0.0182820153790492,0.0182820153790492,0.018461942734420513,0.0182820153790492,0.018615366502341427,0.0182820153790492,0.0182820153790492,0.018461942734420513,0.0182820153790492,0.018615366502341427,0.0182820153790492,0.0182820153790492
2011-12-30,-0.027508456204002992,-0.0360880269095868,-0.020413545650327897,-0.0360880269095868,-0.0360880269095868,-0.027508456204002992,-0.0360880269095868,-0.020413545650327897,-0.0360880269095868,-0.0360880269095868,-0.027508456204002992,-0.0360880269095868,-0.020413545650327897,-0.0360880269095868,-0.0360880269095868
2012-01-31,0.005497428266554069,0.00266001341796945,0.0086192794349544,0.00266001341796945,0.00266001341796945,0.005497428266554069,0.00266001341796945,0.0086192794349544,0.00266001341796945,0.00266001341796945,0.005497428266554069,0.00266001341796945,0.0086192794349544,0.00266001341796945,0.00266001341796945
2012-02-29,-0.027359095234564604,-0.0278098487429469,-0.02711594352707869,-0.0278098487429469,-0.0278098487429469,-0.027359095234564604,-0.0278098487429469,-0.02711594352707869,-0.0278098487429469,-0.0278098487429469,-0.014989920747252326,-0.01848404727574505,-0.0109981776151686,-0.01848404727574505,-0.01848404727574505
2012-03-30,0.004049989919490279,0.004085404970260751,0.004085404970260751,0.004085404970260751,0.004085404970260751,-0.031065036910837104,-0.02778413542647305,-0.033198556054534006,-0.02778413542647305,-0.02778413542647305,-0.007412098228546488,0.004467540906997299,-0.008795452493914235,-0.004200495258138415,-0.0010158760675776767
2012-04-30,0.017676927113683072,0.0183239813750666,0.0183239813750666,0.0183239813750666,0.0183239813750666,0.017676927113683072,0.0183239813750666,0.0183239813750666,0.0183239813750666,0.0183239813750666,-0.010601014448318345,-0.01142860594846465,-0.006675823779249,-0.01142860594846465,-0.01142860594846465
2012-05-31,-0.06505897853451323,-0.0652285200076464,-0.0652285200076464,-0.0652285200076464,-0.0652285200076464,0.045298605576738704,0.05947422717697225,0.0286954271452122,0.0295198902609657,0.05947422717697225,0.0010496889305438226,-0.02085301001475425,0.004505111612406899,0.00063022037732368,-0.004802116983168989
2012-06-29,0.009905489707298142,0.00971592566238275,0.00971592566238275,0.00971592566238275,0.00971592566238275,-0.0074331565493771625,-0.0104628520111408,-0.0041432671672807,-0.0041432671672807,-0.0104628520111408,-0.0074331565493771625,-0.0104628520111408,-0.0041432671672807,-0.0041432671672807,-0.0104628520111408
2012-07-31,0.0004809560981507855,-0.0016895220994610502,0.0118296691996442,0.007300473112847662,-0.0016895220994610502,0.020325322761763263,0.026092377911384697,0.014011572760364903,0.014011572760364901,0.026092377911384697,0.012950253515583366,0.0119934862744586,0.013048478769830122,0.012932581806326065,0.012779866470768059
2012-08-31,0.01943798358257243,0.01933162072999735,0.01933162072999735,0.01933162072999735,0.01933162072999735,0.01943798358257243,0.01933162072999735,0.01933162072999735,0.01933162072999735,0.01933162072999735,0.012283212052598946,0.0253395624106671,0.011249646028629965,0.012755400322490227,0.015090347188763672
2012-09-28,0.0045515804969717775,0.010250783651146733,0.0015862801377264052,0.0027531653274271792,0.010250783651146733,-0.008289588066244056,-0.00822172448039675,-0.00822172448039675,-0.00822172448039675,-0.00822172448039675,-0.008289588066244056,-0.00822172448039675,-0.00822172448039675,-0.00822172448039675,-0.00822172448039675
2012-10-31,-0.03358864822718231,-0.0354953559670483,-0.0354953559670483,-0.0354953559670483,-0.0354953559670483,-0.03780461371170024,-0.03724253326564585,-0.03724253326564585,-0.03724253326564585,-0.03724253326564585,-0.033037610062891465,-0.02857401465080865,-0.0527929378504629,-0.039211070549655884,-0.02857401465080865
2012-11-30,0.009111539707690757,0.009014185445329033,0.009014185445329033,0.009014185445329033,0.009014185445329033,0.009111539707690757,0.009014185445329033,0.009014185445329033,0.009014185445329033,0.009014185445329033,0.00809087159301025,0.006067710902673399,0.010396316686247006,0.008797603198977837,0.006067710902673399
2012-12-31,-0.013619158384697516,-0.01714014144679385,-0.01714014144679385,-0.01714014144679385,-0.01714014144679385,0.0035195407695603003,0.0021323931291337495,0.0021323931291337495,0.0021323931291337495,0.0021323931291337495,0.028193169402244617,0.0316828697721974,0.0316828697721974,0.0316828697721974,0.0316828697721974
2013-01-31,0.05124815924226514,0.0498328828906555,0.0498328828906555,0.0498328828906555,0.0498328828906555,0.01888622181381405,0.01717687645431655,0.01717687645431655,0.01717687645431655,0.01717687645431655,0.013353611784660956,0.0118925605661099,0.0118925605661099,0.0118925605661099,0.0118925605661099
2013-02-28,-5.343875078276522e-05,-0.0014197281312737006,-0.0014197281312737006,-0.0014197281312737006,-0.0014197281312737006,0.00248880608335272,-6.353892428590056e-05,-6.353892428590056e-05,-6.353892428590056e-05,-6.353892428590056e-05,0.0069286941964746725,0.00674296981832605,0.00674296981832605,0.00674296981832605,0.00674296981832605
2013-03-29,0.03173930550433836,0.029822546649365952,0.029822546649365952,0.029822546649365952,0.029822546649365952,0.041836822104653976,0.0422810804653641,0.0422810804653641,0.0422810804653641,0.0422810804653641,0.041836822104653976,0.0422810804653641,0.0422810804653641,0.0422810804653641,0.0422810804653641
2013-04-30,0.020729414521960393,0.023345907818023152,0.023345907818023152,0.023345907818023152,0.023345907818023152,0.009137450260955467,0.007858730215676499,0.007858730215676499,0.007858730215676499,0.007858730215676499,0.009137450260955467,0.007858730215676499,0.007858730215676499,0.007858730215676499,0.007858730215676499
2013-05-31,0.0083934514405537,0.0045646587704094,0.0045646587704094,0.0045646587704094,0.0045646587704094,0.0083934514405537,0.0045646587704094,0.0045646587704094,0.0045646587704094,0.0045646587704094,0.03059461531670865,0.03146473851126825,0.03146473851126825,0.03146473851126825,0.03146473851126825
2013-06-28,-0.011269106438425307,-0.01076216568513235,-0.01076216568513235,-0.01076216568513235,-0.01076216568513235,-0.017364462931817485,-0.01747984421334515,-0.01747984421334515,-0.01747984421334515,-0.01747984421334515,-0.016136266435061372,-0.0160665932324525,-0.0160665932324525,-0.0160665932324525,-0.0160665932324525
2013-07-31,0.033003805977070616,0.04049723856561753,0.04049723856561753,0.04049723856561753,0.04049723856561753,0.033003805977070616,0.04049723856561753,0.04049723856561753,0.04049723856561753,0.04049723856561753,0.0683281225812496,0.06824112843107541,0.06824112843107541,0.06824112843107541,0.06824112843107541
