,Shared_252d_MinVar_VolTarget_Sleeve,Shared_252d_EWMAMinVar_VolTarget_Sleeve,Shared_252d_MinVar_VolTarget_Sleeve_Cap,Shared_252d_Ensemble_50_50,Shared_252d_EWMAMinVar_VolTarget_Sleeve_Cap,Shared_252d_EWMA_Ensemble_50_50,Shared_252d_Cap_Ensemble_50_50,Shared_252d_EWMA_Cap_Ensemble_50_50
2018-12-31,-0.00825975097482029,-0.008271031096608261,-0.00825975097482029,0.0040588570065949545,-0.008271031096608261,0.004053216945700969,0.0040588570065949545,0.004053216945700969
2019-01-31,0.0176960242760918,0.0176960242760918,0.0176960242760918,0.0154665242062503,0.0176960242760918,0.0154665242062503,0.0154665242062503,0.0154665242062503
2019-02-28,-0.009116975689330948,-0.00911801182894623,-0.009116975689330948,-0.008556555805938374,-0.00911801182894623,-0.008557073875746016,-0.008556555805938374,-0.008557073875746016
2019-03-29,0.03565171211413528,0.035664216120598446,0.03565171211413528,0.034852422873261235,0.035664216120598446,0.03485867487649282,0.034852422873261235,0.03485867487649282
2019-04-30,0.037099321010065134,0.037099321010065134,0.037099321010065134,0.03868655222273007,0.037099321010065134,0.03868655222273007,0.03868655222273007,0.03868655222273007
2019-05-31,-0.04152094941739457,-0.04152094941739457,-0.04152094941739457,-0.04304089758090508,-0.04152094941739457,-0.04304089758090508,-0.04304089758090508,-0.04304089758090508
2019-06-28,0.02230338294187808,0.022303382941878076,0.02230338294187808,0.021791445518891388,0.022303382941878076,0.021791445518891388,0.021791445518891388,0.021791445518891388
2019-07-31,0.0007612931833731764,0.0007612931833731764,0.0007612931833731766,0.0009249639558478881,0.0007612931833731766,0.0009249639558478881,0.0009249639558478883,0.0009249639558478883
2019-08-30,0.08037841234945847,0.08037841234945847,0.08037841234945847,0.08156774443440193,0.08037841234945847,0.08156774443440193,0.08156774443440193,0.08156774443440193
2019-09-30,-0.0272694651431848,-0.0272694651431848,-0.0272694651431848,-0.0272469806266046,-0.0272694651431848,-0.0272469806266046,-0.0272469806266046,-0.0272469806266046
