,Shared_180d,Shared_252d,Best_Static_ETF_Level,Shared_180d_InverseVol,Shared_180d_EqualWeight,Shared_180d_MinVar,Shared_180d_LWMinVar,Shared_180d_RiskParity,Shared_252d_InverseVol,Shared_252d_EqualWeight,Shared_252d_MinVar,Shared_252d_LWMinVar,Shared_252d_RiskParity,Best_Static_ETF_Level_InverseVol,Best_Static_ETF_Level_EqualWeight,Best_Static_ETF_Level_MinVar,Best_Static_ETF_Level_LWMinVar,Best_Static_ETF_Level_RiskParity,Shared_180d_MinVar_VolTarget_Sleeve,Shared_252d_MinVar_VolTarget_Sleeve,Best_Static_ETF_Level_InverseVol_VolTarget_Sleeve
2007-11-30,-0.07086206915221752,-0.03550243602845455,-0.07086206915221752,-0.07109800557874403,-0.07205003833835545,-0.07205003833835545,-0.07205003833835545,-0.07205003833835545,-0.045186996856176415,-0.046517845990814155,-0.046517845990814155,-0.046517845990814155,-0.046517845990814155,-0.07109800557874403,-0.07205003833835545,-0.07205003833835545,-0.07205003833835545,-0.07205003833835545,-0.042864300286868814,-0.03267714632256733,-0.04584231190294937
2007-12-31,-0.005499999537646689,0.039402157594146114,0.039402157594146114,-0.006159645392777899,-0.00738966693202535,-0.0007132387147668008,-0.00738966693202535,-0.00738966693202535,0.03316185057930297,0.026205438004351798,0.052680397096301096,0.026205438004351798,0.026205438004351798,0.03316185057930297,0.026205438004351798,0.052680397096301096,0.026205438004351798,0.026205438004351798,0.011231142991678881,0.047736573757673886,0.03326264866883971
2008-01-31,0.041488421497235035,0.041488421497235035,0.041488421497235035,0.026396067999906965,0.009597372713731699,0.06724405806585888,0.009597372713731699,0.009597372713731699,0.026396067999906965,0.009597372713731699,0.06724405806585888,0.009597372713731699,0.009597372713731699,0.026396067999906965,0.009597372713731699,0.06724405806585888,0.009597372713731699,0.009597372713731699,0.06866072429551227,0.06829543637567434,0.039975750163023245
2008-02-29,0.023315859065878013,0.023315859065878013,0.023315859065878013,0.022758695585724575,0.0323450051757928,0.014753125773707736,0.0323450051757928,0.0323450051757928,0.022758695585724575,0.0323450051757928,0.014753125773707736,0.0323450051757928,0.0323450051757928,0.022758695585724575,0.0323450051757928,0.014753125773707736,0.0323450051757928,0.0323450051757928,0.020983714688060793,0.019421805874761718,0.0253559421706333
2008-03-31,-0.010017183571384489,-0.010017183571384489,-0.010017183571384489,-0.0053591979344081615,-0.023308815134165,0.009564696159521118,-0.023308815134165,-0.023308815134165,-0.0053591979344081615,-0.023308815134165,0.009564696159521118,-0.023308815134165,-0.023308815134165,-0.0053591979344081615,-0.023308815134165,0.009564696159521118,-0.023308815134165,-0.023308815134165,-0.0021585262330023978,0.000557682172847981,-0.010565746532281468
2008-04-30,-0.03163681385077192,-0.029436912483929895,-0.029436912483929895,-0.029591490076319105,-0.0332258024803933,-0.027395899002231307,-0.029038811512749955,-0.0332258024803933,-0.028161647333180696,-0.03288169733404065,-0.025158379667527226,-0.027034767625237502,-0.03288169733404065,-0.028161647333180696,-0.03288169733404065,-0.025158379667527226,-0.027034767625237502,-0.03288169733404065,-0.02952377211313209,-0.027656660042916295,-0.02973483737165572
2008-05-30,0.018369538351718655,0.018369538351718655,-0.007214774896622478,0.019423173910904912,0.020434876682114952,0.020434876682114952,0.020434876682114952,0.020434876682114952,0.019423173910904912,0.020434876682114952,0.020434876682114952,0.020434876682114952,0.020434876682114952,-0.007037011396693491,0.0069310933303763506,-0.008649968641962304,-0.006252325137077667,-0.00290199828472649,0.011014979360800427,0.012434639888886892,-0.006109048657463869
2008-06-30,-0.015375022381597988,-0.015375022381597988,-0.01085149272982938,-0.016827152634328053,-0.02376287915020195,-0.008207747858612044,-0.02376287915020195,-0.02376287915020195,-0.016827152634328053,-0.02376287915020195,-0.008207747858612044,-0.02376287915020195,-0.02376287915020195,-0.011753151312375263,-0.04061715674467385,-0.007870494886508152,-0.013363590230745567,-0.021316397870518713,0.005994976007368334,0.004205248980866933,0.002082839600066423
2008-07-31,0.002076665979069793,-0.006992624288060446,0.002076665979069793,0.0015623772120784973,-0.0036181487045466,0.005819996428102868,0.002800413413660749,-0.0036181487045466,-0.0069760396901028775,-0.00905783972482,-0.0054664089394097105,-0.00905783972482,-0.00905783972482,0.0015623772120784973,-0.0036181487045466,0.005819996428102868,0.002800413413660749,-0.0036181487045466,0.002204701453511424,-0.0048424235451295875,-0.0002287254999257405
2008-08-29,-0.012575334433268038,-0.012575334433268038,0.02030587576714534,-0.011928017526241624,-0.03882576944011985,0.009754189370528871,-0.002677578168311462,-0.02042372174417479,-0.011928017526241624,-0.03882576944011985,0.009754189370528871,-0.002677578168311462,-0.02042372174417479,0.020684356794363222,0.0213293044490656,0.0213293044490656,0.0213293044490656,0.0213293044490656,-0.008846908129732933,-0.006771976124000819,0.00012168665594459657
2008-09-30,0.00514461926171693,0.00514461926171693,-0.01856115652746846,0.005647650372042426,0.006678221109635,0.006678221109635,0.006678221109635,0.006678221109635,0.005647650372042426,0.006678221109635,0.006678221109635,0.006678221109635,0.006678221109635,-0.02289143972876395,-0.0394586136786314,-0.020848355758361664,-0.0394586136786314,-0.02657901540804839,0.01072497764695425,0.01017463418359439,-0.011352160785158077
2008-10-31,-0.012350317951184754,-0.012350317951184754,-0.012350317951184754,-0.012998558947210439,-0.0136179160132272,-0.0136179160132272,-0.0136179160132272,-0.0136179160132272,-0.012998558947210439,-0.0136179160132272,-0.0136179160132272,-0.0136179160132272,-0.0136179160132272,-0.012998558947210439,-0.0136179160132272,-0.0136179160132272,-0.0136179160132272,-0.0136179160132272,-0.021559052224697874,-0.018871564918465672,-0.0133329746002446
2008-11-28,0.10235748889315238,0.10235748889315238,0.10235748889315238,0.10614532909135678,0.11047602713785525,0.11047602713785525,0.11047602713785525,0.11047602713785525,0.10614532909135678,0.11047602713785525,0.11047602713785525,0.11047602713785525,0.11047602713785525,0.10614532909135678,0.11047602713785525,0.11047602713785525,0.11047602713785525,0.11047602713785525,0.10844125229204979,0.1082215322139771,0.10522613106195061
2008-12-31,0.08154983703118523,0.08154983703118523,0.08154983703118523,0.08289122145464446,0.09404288184187676,0.09404288184187676,0.09404288184187676,0.09404288184187676,0.08289122145464446,0.09404288184187676,0.09404288184187676,0.09404288184187676,0.09404288184187676,0.08289122145464446,0.09404288184187676,0.09404288184187676,0.09404288184187676,0.09404288184187676,0.08424230769203167,0.08409501716842367,0.07725274034277063
2009-01-30,-0.06968121903362337,-0.06968121903362337,-0.06968121903362337,-0.06978343057216689,-0.0847901344955689,-0.0388720452571103,-0.0847901344955689,-0.0847901344955689,-0.06978343057216689,-0.0847901344955689,-0.0388720452571103,-0.0847901344955689,-0.0847901344955689,-0.06978343057216689,-0.0847901344955689,-0.0388720452571103,-0.0847901344955689,-0.0847901344955689,-0.022406651206705354,-0.022302298820267227,-0.038837823072554366
2009-02-27,-0.009771876040909887,-0.009771876040909887,-0.009771876040909887,-0.009774667246923344,-0.01133322692144325,-0.0073486037544894,-0.008593141126602961,-0.010540366812451511,-0.009774667246923344,-0.01133322692144325,-0.0073486037544894,-0.008593141126602961,-0.010540366812451511,-0.009774667246923344,-0.01133322692144325,-0.0073486037544894,-0.008593141126602961,-0.010540366812451511,-0.003462776895751834,-0.0034446329151182364,-0.004504432401900371
2009-03-31,0.035406768106361224,0.035406768106361224,0.01724661443958237,0.03537628578894782,0.036804396179769605,0.0331363476886668,0.0342025954659341,0.036064969770572844,0.03537628578894782,0.036804396179769605,0.0331363476886668,0.0342025954659341,0.036064969770572844,0.01629054420260634,0.003883306394257,0.0331363476886668,0.017556170719955196,0.01023452460439195,0.022572689866251792,0.022510399255568015,0.011378524212506333
2009-04-30,-0.041588355826183185,-0.041588355826183185,-0.041588355826183185,-0.040488249083317204,-0.0484864535288377,-0.0274516212654929,-0.032744628190307434,-0.044150823392615585,-0.040488249083317204,-0.0484864535288377,-0.0274516212654929,-0.032744628190307434,-0.044150823392615585,-0.040488249083317204,-0.0484864535288377,-0.0274516212654929,-0.032744628190307434,-0.044150823392615585,-0.02851514059458903,-0.028528934536102165,-0.03637868260969074
2009-05-29,0.018472534993073025,0.018472534993073025,0.018472534993073025,0.016305840219989924,0.0407764612552806,-0.01907916282778341,0.019296449190961615,0.030838138086022083,0.016305840219989924,0.0407764612552806,-0.01907916282778341,0.019296449190961615,0.030838138086022083,0.016305840219989924,0.0407764612552806,-0.01907916282778341,0.019296449190961615,0.030838138086022083,0.0033900764245408735,0.0035942665541040288,0.026260819656118827
2009-06-30,-0.04283179413321296,-0.019330124130375465,-0.03855347791036293,-0.0410525999619452,-0.0373387250500041,-0.04685822238374357,-0.03941454034803955,-0.03831347816286104,-0.013978393824847505,-0.011326882648843049,-0.016464692056646815,-0.011326882648843049,-0.011326882648843049,-0.03593092591450263,-0.03311598642885965,-0.04092364251050286,-0.03311598642885965,-0.03311598642885965,-0.03946525386342961,-0.021227783975869344,-0.0329523093013229
2009-07-31,0.09413492713307259,0.05040341435185196,0.05259125783921233,0.09479918954898817,0.0972660741795654,0.08438668802107459,0.08693467750870183,0.09535070450895294,0.052626704168844476,0.05409287330250055,0.051244441418127624,0.05409287330250055,0.05409287330250055,0.05694864239004144,0.06210682510865405,0.04741602085074702,0.06210682510865405,0.06210682510865405,0.05285224508802869,0.037247373661796104,0.03867318632459427
2009-08-31,0.0037423187278463966,0.006519050075185893,0.03745233721884148,0.0033527787126872996,0.0007831581117562006,0.014702189380870699,0.013920482273350979,0.0028825724079839365,0.007412956486338154,0.007624223616445,0.008404424776240722,0.007624223616445,0.007624223616445,0.03694120394942368,0.0371819973187872,0.03217245489551039,0.0371819973187872,0.0371819973187872,0.009805449647254355,0.0066854500144087675,0.02207070379878707
2009-09-30,0.0744463231171566,0.07203488267836297,0.04421217346747355,0.07511474259766748,0.07921732386512455,0.05648001210261631,0.05794451819995406,0.07588436497146472,0.07399723653544675,0.08015288986523725,0.06481550497928013,0.0765736431417021,0.07846616732849931,0.04449419026592834,0.0455413775745774,0.035456761497012206,0.0368944000088195,0.04466246089103268,0.046235924054246424,0.05215608699726313,0.04013275192465819
2009-10-30,-0.03204686054143059,0.011997316401125455,-0.03862643615181014,-0.032057700608303645,-0.0324855287044932,-0.0305322849152657,-0.031031966158117708,-0.032183184924020086,0.00350560309545291,0.00047002746093096606,-0.002980814805488407,0.006804734501864472,0.004094299368909477,-0.03933319285511018,-0.0420663561758138,-0.01922534523272721,-0.024830031978277364,-0.03990511458069364,-0.007112094334206625,0.005698675073084876,-0.01251300315888762
2009-11-30,0.056458825306799174,0.11060447269834095,0.06932167288309606,0.05750161432527084,0.058865842748534195,0.039211743625517,0.04601584612323172,0.058865842748534195,0.1107050742657285,0.1031924822321611,0.11528255341824623,0.1113527852238172,0.10791642108947222,0.06952773444543907,0.07099820323121794,0.0634764645908845,0.0634764645908845,0.06973674178631688,0.053309896862925005,0.09776229529673403,0.07139676865007726
2009-12-31,0.018253153261429064,0.04483853745091364,0.04483853745091364,0.019337855360255837,0.01992731829535515,0.0070962094852038,0.01992731829535515,0.01992731829535515,0.044888104887248606,0.0423932293959512,0.052028031686395894,0.0520280316863959,0.04453264878369408,0.044888104887248606,0.0423932293959512,0.052028031686395894,0.0520280316863959,0.04453264878369408,-0.012399942085584356,0.011172965243422317,0.007321383061742435
2010-01-29,-0.06228493373859232,-0.06929567863625329,-0.06929567863625329,-0.0634375184768517,-0.064120957954941,-0.0506513908928194,-0.064120957954941,-0.064120957954941,-0.06951391780474397,-0.07114508266018149,-0.06469964030330039,-0.0646996403033004,-0.06974718380753488,-0.06951391780474397,-0.07114508266018149,-0.06469964030330039,-0.0646996403033004,-0.06974718380753488,-0.032644906322199525,-0.035592082401780044,-0.042154380810229874
2010-02-26,0.034371316380251496,0.034371316380251496,0.034371316380251496,0.034714478611288166,0.03190146628090315,0.0460388741575861,0.0460388741575861,0.03430146721295256,0.034714478611288166,0.03190146628090315,0.0460388741575861,0.0460388741575861,0.03430146721295256,0.034714478611288166,0.03190146628090315,0.0460388741575861,0.0460388741575861,0.03430146721295256,0.036449247306804856,0.03438634270801923,0.02857185390806012
2010-03-31,0.07958840995803694,0.07874083998118743,0.07874083998118743,0.07961937133745264,0.07970793610785015,0.07970793610785015,0.07970793610785015,0.07970793610785015,0.0786690085572275,0.0791090094059696,0.0771089588059541,0.07749830531201281,0.07876641153620614,0.0786690085572275,0.0791090094059696,0.0771089588059541,0.07749830531201281,0.07876641153620614,0.04484979285088428,0.0394274479362469,0.0425650984115267
2010-04-30,0.038856562307461026,0.031764511017996475,0.012624993660170699,0.038627035233415874,0.039605317369902304,0.039605317369902304,0.039605317369902304,0.039605317369902304,0.03171030661633454,0.0275614138715905,0.05625123796113649,0.03839086137247624,0.0275614138715905,0.012758414956791322,0.0103819003429145,0.0224258038412263,0.0175406622367729,0.0103819003429145,0.038866134353724484,0.04836941445517515,0.02218198673192675
2010-05-31,-0.021294905679081978,-0.08353629594842177,-0.08134023438380776,-0.0282580128017135,-0.022426674795042796,-0.022426674795042796,-0.022426674795042796,-0.022426674795042796,-0.01609114208905312,-0.04665668532363566,0.0002889642984133592,-0.007576308923884823,-0.031027311730170794,-0.08155139132546703,-0.08393005295427841,-0.0739242997005004,-0.07795778455588201,-0.08393005295427841,-0.002139038403779634,0.01235710543467734,-0.028499764170377508
2010-06-30,-0.013143868584361597,-0.06764044307753578,-0.06764044307753578,-0.02531574631648824,-0.0269404261264206,-0.0269404261264206,-0.0269404261264206,-0.0269404261264206,-0.06831003930510685,-0.0685952436390152,-0.0685952436390152,-0.0685952436390152,-0.0685952436390152,-0.06831003930510685,-0.0685952436390152,-0.0685952436390152,-0.0685952436390152,-0.0685952436390152,-0.0076429665903760165,-0.02287667758194823,-0.02012307138379122
2010-07-30,-0.02998604519345834,-0.02998604519345834,-0.02998604519345834,-0.026746479996385707,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.026746479996385707,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.026746479996385707,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.03016747451065925,-0.027261613959027736,-0.025573953332774797,-0.023841833225972872
2010-08-31,0.032758202256711604,0.025923181952979945,-0.04291085703985893,0.030318750605115317,0.014343297690675699,0.014343297690675699,0.014343297690675699,0.014343297690675699,0.01776182337936357,0.012346968152165,0.023322969009195962,0.012346968152165,0.012346968152165,-0.04263658704267112,-0.041832744505597846,-0.041832744505597846,-0.041832744505597846,-0.041832744505597846,0.02403819493572351,0.03417905287900774,0.0012127673081111234
2010-09-30,-0.007796787170293975,0.012192752673270852,-0.007796787170293975,-0.008750847473068096,-0.012616860348916084,-0.012616860348916084,-0.012616860348916084,-0.012616860348916084,0.006443931933469548,0.01127583816997605,0.01127583816997605,0.01127583816997605,0.01127583816997605,-0.008750847473068096,-0.012616860348916084,-0.012616860348916084,-0.012616860348916084,-0.012616860348916084,-0.0026151375446914838,0.017312793610906912,0.0069134368490819335
2010-10-29,0.007100920557840892,0.04648453865223947,0.009251347003578506,-0.008497055544769767,-0.00393494566937775,-0.00393494566937775,-0.00393494566937775,-0.00393494566937775,0.04839314035921841,0.05010064094838495,0.046925532290955294,0.05010064094838495,0.05010064094838495,-0.003469721221082016,0.0093429971300793,-0.005725696406509995,-0.0037868031542232193,-0.0007641258973852781,0.0015882403540494888,0.03318982140634284,0.0068399142697417835
2010-11-30,0.0008423466114598679,0.011095459340630236,-0.014421815428880007,-0.0007496492980486845,-0.003970937161553001,0.002045765802550033,-0.003970937161553001,-0.003970937161553001,0.01113372243448165,0.0096941349138345,0.012377660126279668,0.0096941349138345,0.0096941349138345,-0.015357149587147848,-0.0153897803418861,-0.0153897803418861,-0.0153897803418861,-0.0153897803418861,0.002926513512474724,0.009920615894729187,-0.006459091075676929
2010-12-31,-0.0061275870345726905,0.061612860579516385,0.061612860579516385,-0.00519724037310541,-0.0063111245280321505,-0.0063111245280321505,-0.0063111245280321505,-0.0063111245280321505,0.06363931916401647,0.06395209049356304,0.06395209049356304,0.06395209049356304,0.06395209049356304,0.06363931916401647,0.06395209049356304,0.06395209049356304,0.06395209049356304,0.06395209049356304,-0.006014923520228319,0.036254649919955265,0.03341939672258611
2011-01-31,-0.05194374037161762,-0.031206649347744603,0.013831820622343548,-0.055891003368891884,-0.05110536119745045,-0.05823851606151435,-0.05573096507815033,-0.05376375929398773,-0.04519355031186789,-0.0337519476113745,-0.05224079812096955,-0.04695512787984994,-0.04108325585937032,0.01262343937438165,0.012285846903858201,0.012285846903858201,0.012285846903858201,0.012285846903858201,-0.0518867969284889,-0.04456604943307121,-0.0053912096810628096
2011-02-28,0.0332942208705838,0.0422939927058342,0.0422939927058342,0.0334603258531167,0.03355270561941055,0.03355270561941055,0.03355270561941055,0.03355270561941055,0.042954213906690825,0.04351364733747175,0.04351364733747175,0.04351364733747175,0.04351364733747175,0.042954213906690825,0.04351364733747175,0.04351364733747175,0.04351364733747175,0.04351364733747175,0.03254842925593574,0.03801821970873844,0.03719073541223712
2011-03-31,-0.013592013774481014,0.008551278212402352,0.008551278212402352,-0.013689917073165438,-0.0141830612676927,-0.0141830612676927,-0.0141830612676927,-0.0141830612676927,0.009601762681438065,0.01037368773184205,0.01037368773184205,0.01037368773184205,0.01037368773184205,0.009601762681438065,0.01037368773184205,0.01037368773184205,0.01037368773184205,0.01037368773184205,-0.0141830612676927,0.009382677450736038,0.008849757442211207
2011-04-29,0.027641309425307344,0.06346485599509591,0.027641309425307344,0.02761263157352601,0.027553178656776048,0.027553178656776048,0.027553178656776048,0.027553178656776048,0.06564120529599687,0.05791113449105575,0.0725495387480086,0.05791113449105575,0.05791113449105575,0.02761263157352601,0.027553178656776048,0.027553178656776048,0.027553178656776048,0.027553178656776048,0.027553178656776048,0.06616238545434054,0.03628970713546776
2011-05-31,-0.014864641785291469,-0.017927227123985402,-0.01971003183088465,-0.014940953185239907,-0.01506453312692645,-0.01506453312692645,-0.01506453312692645,-0.01506453312692645,-0.017927037571794743,-0.01792957393181555,-0.017924804584640443,-0.01792957393181555,-0.01792957393181555,0.007502848784237797,-0.005510528159514766,0.016544127822731597,0.012390528714784839,-0.005510528159514766,-0.01506453312692645,-0.01032483600886181,0.006698050966605158
