,Strategy_60d,Strategy_120d,Strategy_180d,Strategy_252d,SPY_BuyHold,Portfolio_60_40,EqualWeight_ETFs
2013-04-30,0.008772714262527423,0.022816677722264082,0.022816677722264082,0.008772714262527423,0.0192120761239644,0.017628112180256603,0.011239107111970863
2013-05-31,-0.022199398360644742,0.0034571501947967525,0.0034571501947967525,0.0034571501947967525,0.0236094666659041,0.0017457628508671767,-0.01755144953828874
2013-06-28,-0.018424276939438287,-0.011234937448426945,-0.011234937448426945,-0.018240644796765206,-0.0133438633874488,-0.01819093055478488,-0.036784674412760246
2013-07-31,0.06763629501226476,0.06110214280899946,0.06110214280899946,0.06110214280899946,0.0516764298335699,0.02959520109985834,0.037853683123519034
2013-08-30,-0.016477132144090165,-0.016477132144090165,-0.03074775106301722,-0.03074775106301722,-0.0299921354100637,-0.02368552349305658,-0.01076341281991631
2013-09-30,0.055844969112601964,0.055844969112601964,0.04622236852551823,0.04622236852551823,0.0316460520245167,0.026372480883494743,0.03403958329659591
2013-10-31,0.04207686358762912,0.03800334286825138,0.03800334286825138,0.02827963189110741,0.0463067393212202,0.030895142762131563,0.026629401274484175
2013-11-29,0.02120554955458133,0.037361309592361704,0.037361309592361704,0.037361309592361704,0.0296375365221523,0.014277334551652579,0.002085041496612075
2013-12-31,0.025045983035540287,0.025045983035540287,0.025045983035540287,0.025045983035540287,0.0259265773017569,0.0071930425060926576,0.0019443955767445742
2014-01-31,-0.027708657347590687,-0.023059427130872615,-0.023059427130872615,-0.023059427130872615,-0.0352479188868486,-0.008895442490554874,-0.011590826633881179
2014-02-28,0.02715740746989536,0.04979343057694789,0.04979343057694789,0.04979343057694789,0.0455157047092205,0.028739259741629497,0.03892960348697951
2014-03-31,-0.029190807723716402,-0.01819968770914844,-0.01819968770914844,-0.01819968770914844,0.0082953918981349,0.0027330064039708607,-0.0027591977165163494
2014-04-30,0.014465001471398413,0.0023276279593398373,-0.01903578071353489,-0.01903578071353489,0.0069517017307043,0.0072042547164406605,0.0030276642486421626
2014-05-30,0.02194073561197966,0.026507107817102093,0.032074123455127765,0.02669839794078751,0.0232064668638796,0.021225438948410398,0.0173291152720697
2014-06-30,0.008334637887028401,0.008858497742510544,0.024843881940751843,0.024843881940751843,0.0206446754043803,0.01151971235822462,0.024542270067174438
2014-07-31,0.008761300196208091,0.009869647667283604,-0.00319915703473029,-0.00319915703473029,-0.0134376546260706,-0.008944519271801319,-0.01330348957526215
2014-08-29,0.03980598585584409,0.03980598585584409,0.048678318292565526,0.04421083429987592,0.0394638479508551,0.03119936021373386,0.029725471644921547
2014-09-30,-0.01413524646794713,-0.047996096603823965,-0.01413524646794713,-0.010856918577096043,-0.0137963832078339,-0.0124756275028681,-0.0363153205987399
2014-10-31,0.02732674119575666,0.02732674119575666,0.02732674119575666,0.024851839197820923,0.0235505630706351,0.0202754103850895,0.0175563842191362
2014-11-28,0.03567800707608293,0.036312986732647254,0.036312986732647254,0.03567800707608293,0.0274723593301737,0.02163792838393062,0.012116690972803323
2014-12-31,0.010673075820177819,0.010673075820177819,0.010673075820177819,0.010673075820177819,-0.0025365173336115,-0.0010042910845241798,-0.0035820934434321735
2015-01-30,0.04734803865989611,0.04837685180897759,0.04837685180897759,0.04837685180897759,-0.0296294839416221,-0.0005682331775560164,0.018028893478207714
2015-02-27,-0.0604661786768948,0.0039764827916356285,0.0039764827916356285,0.0039764827916356285,0.0562048923921734,0.023835889777030356,0.018772332422668535
2015-03-31,0.014261966718464057,-0.0069670391264189755,-0.0069670391264189755,-0.0069670391264189755,-0.015705853639985,-0.005999289525476959,-0.006611725685232838
2015-04-30,0.004906739191409663,-0.02975914528765465,-0.005925887833482057,-0.005925887833482057,0.0098339024115743,0.003368138542776339,0.008268370128423498
2015-05-29,-0.017148111914054607,0.0013404536010692553,0.0013404536010692553,0.0013404536010692553,0.0128559154086258,0.00604852729399468,-0.0004651548011372626
2015-06-30,-0.027893545474990726,-0.010270242014943125,-0.007934328653425537,-0.022370692276667097,-0.0203116568686537,-0.01871055857545522,-0.021250534626711698
2015-07-31,0.016542412970817367,0.003562632322190576,0.016542412970817367,0.032621151253524674,0.022588909545046,0.01962666067696168,0.0010974125273596974
2015-08-31,-0.06556663670988191,-0.07087945666346625,-0.06556663670988191,-0.06556663670988191,-0.0609501137442332,-0.036253803507202156,-0.04049383648635576
2015-09-30,0.0157921368648841,0.0157921368648841,0.0157921368648841,0.0157921368648841,-0.0255161363971054,-0.0089928270923096,-0.019376915823247885
2015-10-30,-0.0063692943837542,-0.0063692943837542,-0.0063692943837542,-0.0063692943837542,0.0850601116569964,0.04848834924069615,0.049655019373427055
2015-11-30,-0.002324660835608761,-0.002324660835608761,-0.002324660835608761,0.004782267027242549,0.0036549968012353,0.00048231558776002,-0.0088619233176294
2015-12-31,-0.016653358011047805,-0.0072486196041674136,-0.016653358011047805,-0.016653358011047805,-0.0172827150806242,-0.01218166677947796,-0.019633333149120035
2016-01-29,-0.0691044465174288,-0.0691044465174288,-0.0691044465174288,-0.0691044465174288,-0.0497867767120783,-0.01653763873418334,-0.020874066533555627
2016-02-29,0.019565112863077095,0.019565112863077095,0.019565112863077095,0.019565112863077095,-0.0008257408852053,0.005448484981225301,0.011848360336634438
2016-03-31,-0.004168610808644081,-0.004168610808644081,-0.0007402740927827864,-0.0007402740927827864,0.0672662056864805,0.04009523576602958,0.050167848071907516
2016-04-29,0.03117809176258705,0.01616977927895428,-0.0032888576480351785,-0.0074849244198156644,0.0039410552486776,0.00174035836184056,0.007157859191858874
2016-05-31,-0.04943317156972848,-0.017845448711224746,-0.017845448711224746,-0.017845448711224746,0.0170114151071234,0.00980977113548032,-0.0011237987299873124
2016-06-30,0.0021110035996105467,0.07728495937741245,0.07728495937741245,0.04311495187290785,0.0034762425885723,0.01443608585215046,0.023978849434585826
2016-07-29,0.02054347549048628,0.034694777291569265,0.02054347549048628,0.02054347549048628,0.0364712418051029,0.0228686489171835,0.03795973643710242
2016-08-31,0.009816844698431587,0.013780816325406495,-0.01963769848208144,-0.01963769848208144,0.0011973724445453,-0.0033271595088684197,-0.0011367899989329121
2016-09-30,0.023347657995791846,0.01713936958834278,0.014844268300853732,0.0032663615757055576,5.811664050736631e-05,0.0009846652844131398,0.008208283940294856
2016-10-31,-0.012190275358626906,-0.029171772525152545,-0.029171772525152545,-0.02168183062886296,-0.0173369322573937,-0.0163811442460251,-0.024564302145362073
2016-11-30,-0.01370988107087859,-0.01370988107087859,0.04359214744309453,-0.06849233462268996,0.0368383917085259,0.005194270680035824,-0.014764501901115487
2016-12-30,0.02360342231010526,0.01898021760663066,0.01898021760663066,0.02360342231010526,0.020271599287073,0.011688602975693319,0.007501612714461036
2017-01-31,0.012515643932369862,0.030133478112619114,0.012515643932369862,0.012515643932369862,0.0178947567619138,0.0116149643411506,0.02951340908969849
2017-02-28,0.03235618103967239,0.03335468399705958,0.03335468399705958,0.018435045710444506,0.0392915879222386,0.0264694038952552,0.023323427802017325
2017-03-31,0.026723300106762077,0.01262845281939966,0.01262845281939966,0.01262845281939966,0.0012500177951075,0.00107218769553606,0.010115573198100086
2017-04-28,0.02367028949027464,0.022060476475395947,0.022060476475395947,0.022060476475395947,0.0099260945495474,0.01039086515042608,0.016753468741860976
2017-05-31,0.03524991900980801,0.019358181737725945,0.019358181737725945,0.019358181737725945,0.0141129164519562,0.01177482917283852,0.015395753813562
2017-06-30,-0.010451895512823507,-0.010261154825617281,-0.007053097082363325,-0.010261154825617281,0.0063749678645885,0.0017867445064298198,0.001304340630572613
2017-07-31,0.04045231438235158,0.04943549388497924,0.02455716724547774,0.02455716724547774,0.0205541064698238,0.01383168505376876,0.021843659888274067
2017-08-31,0.009010574025702,0.009010574025702,0.022164796660164902,0.022164796660164902,0.0029178050151852,0.00758098403169868,0.015599186159363912
2017-09-29,-0.013835881918106474,-0.0016046208194132427,-0.0016046208194132427,-0.0016046208194132427,0.0201493608924536,0.006323450468975238,0.004008172010564562
2017-10-31,0.0396943541736903,0.022800043513778775,0.0396943541736903,0.026450669687761916,0.02356399889163,0.01338246635345672,0.014594346251738475
2017-11-30,0.024866679311022665,0.008051358993772403,0.008051358993772403,0.024866679311022665,0.0305658822577767,0.01722240220292802,0.011362688376317785
2017-12-29,0.006131791910742351,0.020295662947184444,0.020295662947184444,0.020295662947184444,0.0121279986969393,0.00801596344789834,0.013288693556566976
2018-01-31,0.06751042201306953,0.0854711812976216,0.0854711812976216,0.0854711812976216,0.0563592162435948,0.025214346386631115,0.03512341433283751
2018-02-28,-0.03308808962124121,-0.03308808962124121,-0.03308808962124121,-0.03308808962124121,-0.0363606032951612,-0.025547369661363478,-0.031945141020392726
2018-03-30,-0.019241708599808408,-0.03363042471881064,-0.019241708599808408,-0.019241708599808408,-0.0274103222350755,-0.01182301487337966,-0.0015661801080982004
2018-04-30,-0.011356493377432157,-0.011356493377432157,-0.011356493377432157,-0.011356493377432157,0.0051681181092686,-0.0020053451722112405,-0.0045129782421815
2018-05-31,0.01400585679080392,0.05954011510289346,0.05954011510289346,0.013743324332858983,0.0243089523783484,0.01853005845635728,0.014432901763735713
2018-06-29,0.008363109590143893,0.008363109590143893,0.008363109590143893,0.008363109590143893,0.005751129055036,0.00424029573915924,-0.00820876635066465
2018-07-31,0.021354168223510044,0.021354168223510044,0.021354168223510044,0.021354168223510044,0.0370466775384559,0.020116914076468057,0.01290836805811261
2018-08-31,0.04981098520930571,0.04981098520930571,0.04981098520930571,0.04981098520930571,0.0319198741551616,0.02320789876859024,0.009335085295841499
2018-09-28,0.0026119612290331387,-0.013909982648210445,-0.013909982648210445,-0.013909982648210445,0.0059452554641079,-0.001253006129179181,-0.007945030237985238
2018-10-31,-0.07532482029845146,-0.07532482029845146,-0.09923409494624844,-0.07532482029845146,-0.0691042402105006,-0.04267467569200924,-0.05562751557933208
2018-11-30,0.0133003649287457,0.0133003649287457,0.0133003649287457,0.0133003649287457,0.0185492005669318,0.016449666311657358,0.015214265529176162
2018-12-31,0.0073947227346928095,0.0073947227346928095,0.0073947227346928095,0.0073947227346928095,-0.0880485131971049,-0.041611903139446495,-0.030845665613241736
2019-01-31,0.015687263691150116,0.012812302044968079,0.0056971843337472496,0.012812302044968079,0.0800658168391257,0.05064991777177162,0.06154367749904515
2019-02-28,-0.014214174942383397,-0.005539189877990819,-0.0081022821893724,-0.0081022821893724,0.032415683470385,0.01734728359682728,0.012382657659608777
2019-03-29,0.01985217130522908,-0.006782740622775939,0.036412083168567554,0.036412083168567554,0.0181005863727157,0.02148098732030286,0.015400361140756713
2019-04-30,0.04691331016736358,-0.010267685518653777,-0.010267685518653777,0.04691331016736358,0.0408522103142077,0.02243725388642282,0.01886286347191081
2019-05-31,-0.07207926963713462,-6.021723784254557e-05,0.026471412636447186,-0.07207926963713462,-0.0637711214894422,-0.02606838277459883,-0.02896563425093269
2019-06-28,0.011279516583869482,0.011279516583869482,0.011279516583869482,0.011279516583869482,0.0695866988783671,0.04662057261162906,0.05477894068603818
2019-07-31,0.0014220663158483358,0.0185332783796184,0.0014220663158483358,0.0014220663158483358,0.0151190970700216,0.0092243311436838,0.000283219666448853
2019-08-30,0.09757644652478342,-0.017675903797172147,0.09757644652478342,0.09757644652478342,-0.016743007601086,0.005760953261313283,0.01087696052878919
2019-09-30,-0.030077027157793985,-0.030077027157793985,-0.030077027157793985,-0.030077027157793985,0.0194581015181904,0.0069304738797922785,0.0031200297087162626
2019-10-31,0.007282044346552711,0.007282044346552711,0.013698080057203988,0.007282044346552711,0.0221042000370785,0.01401404797055178,0.023146900180519413
2019-11-29,0.023118165232344765,-0.019472562273984136,0.016825785091552366,-0.019472562273984136,0.0361982283513215,0.018970278865372336,0.010606670514854899
2019-12-31,0.03366142497710764,0.03766998355396117,0.006423501554676832,0.006423501554676832,0.0290554376741425,0.013720965620726777,0.024792986110192174
2020-01-31,-0.012829685652824913,0.01319061041524918,0.03800125629146209,0.01319061041524918,-0.0004037407793811,0.013620917596899621,0.008223038336744027
2020-02-28,-0.0025775193656525086,-0.0708207159578478,-0.03129649825738164,-0.0025775193656525086,-0.0791657760321052,-0.0356526007344274,-0.03176093602433783
2020-03-31,0.029650411341136426,0.007976481062234649,0.029650411341136426,0.007976481062234649,-0.1248713314209204,-0.0600321204929742,-0.0765623138511052
2020-04-30,0.0051385052928868795,0.0051385052928868795,0.0051385052928868795,0.04832796100088918,0.1269834113287584,0.0772910971728554,0.07930830765482748
2020-05-29,0.007691475566497279,0.007691475566497279,0.014517108598211882,0.007691475566497279,0.047645523007707,0.029897089574379997,0.034391231624913234
2020-06-30,0.026998334013042448,0.017695040003206743,0.026998334013042448,0.038309650781166625,0.0177344230734082,0.010811454390502878,0.03090394060455339
2020-07-31,0.06627483001628813,0.05480627130269132,0.09546973945926186,0.09546973945926186,0.0588923342228344,0.03875199998518436,0.05303194030243204
2020-08-31,0.07169796707409737,-0.0263976928487402,0.03864212619119206,0.03864212619119206,0.0697962768534969,0.03799834797480306,0.030837880288687055
2020-09-30,-0.049211219800179444,-0.04679151444114488,-0.049211219800179444,-0.049211219800179444,-0.0374433305205806,-0.02115496120066468,-0.02363959211268725
2020-10-30,-0.027080569723558576,-0.003675187815238779,-0.016198098130653593,-0.016198098130653593,-0.0249337561229263,-0.0204835313549037,-0.013456362946423737
2020-11-30,0.13046053116691206,0.09825364247929183,0.013254461107482025,0.013254461107482025,0.108776728083517,0.06661961458825573,0.07525247679398755
2020-12-31,0.07751634933690446,0.06882215030699093,0.06882215030699093,0.06277482639544385,0.0370483989598229,0.02127512267485134,0.043682939105863836
2021-01-29,0.03893147309466049,0.025181220583752915,0.03893147309466049,-0.016937962617632172,-0.010190274002153,-0.010482470144229119,-0.0018352508490273745
2021-02-26,0.03307592002006695,0.03307592002006695,0.03307592002006695,0.028735851536764348,0.0278056297669968,0.007230016764165639,-0.003097249960407387
2021-03-31,0.0027826968722743407,0.0027826968722743407,0.0027826968722743407,0.015692932290531023,0.0453991577299639,0.017696718104910577,0.0008309078348941248
2021-04-30,0.040455686158003504,0.014706901021635105,0.040455686158003504,0.03978123342196601,0.0529101742802671,0.0357511587225747,0.030250918489414153
2021-05-31,0.02132191893848834,0.005257891355720833,0.005257891355720833,-0.005213952906057482,0.0065663306767895,0.005639125047547699,0.01620380062727721
2021-06-30,-0.025778741323220132,0.021136634264175932,0.013593832065186726,0.013593832065186726,0.0224275889312057,0.01754687456793318,0.01067537977743854
2021-07-30,0.026141454698848036,0.026141454698848036,0.002185570546708168,-0.0007180880821074029,0.0244122886061519,0.02260839750703506,0.005309754923355337
2021-08-31,0.01815067417958249,0.035283734837371974,0.03386437164004654,0.03386437164004654,0.0297599437322755,0.01627812563711606,0.014503870340281451
2021-09-30,-0.05151212087214651,-0.05151212087214651,-0.05151212087214651,-0.04070329540642199,-0.0466055362878787,-0.034351409521700904,-0.03510790123365118
2021-10-29,0.07420750719290298,0.05291707347039113,0.07420750719290298,0.07420750719290298,0.0701637501964351,0.0403264250991619,0.0336055576126784
2021-11-30,0.00457394725730384,0.00457394725730384,0.00457394725730384,-0.022070731126453975,-0.008035091647334,-0.00045274884412948007,-0.01073138411764214
